CardNumber,Transaction_ID,Transaction_Amount,Transaction_Frequency,Time_of_Day,IP_Risk_Score,Device_Risk_Score,Account_Age_Days,Declined_Transactions,High_Risk_Country,Multiple_Logins_Different_IPs,Velocity_Transactions_24h,Unusual_Spending_Pattern,FraudIndicator,Fraud_Summary,text_for_embedding
4000476415064723,T100090,12285,19,16:00,0.83,0.43,613,4,0,0,10,1,Fraud,Transaction of ₹12285 from card 4000476415064723 at 16:00  with unusual spending . Marked as Fraud.,4000476415064723 | T100090 | 12285 | 19 | 16:00 | 0.83 | 0.43 | 613 | 4 | 0 | 0 | 10 | 1
4000422601660137,T100091,63804,14,02:15,0.1,0.44,1180,0,0,0,11,0,Fraud,Transaction of ₹63804 from card 4000422601660137 at 02:15   . Marked as Fraud.,4000422601660137 | T100091 | 63804 | 14 | 02:15 | 0.1 | 0.44 | 1180 | 0 | 0 | 0 | 11 | 0
4000273665994394,T100092,86879,4,12:30,0.24,0.65,1364,1,0,0,12,0,Fraud,Transaction of ₹86879 from card 4000273665994394 at 12:30   . Marked as Fraud.,4000273665994394 | T100092 | 86879 | 4 | 12:30 | 0.24 | 0.65 | 1364 | 1 | 0 | 0 | 12 | 0
4000101948728483,T100093,39199,13,12:30,0.14,0.94,125,3,0,1,1,0,Fraud,Transaction of ₹39199 from card 4000101948728483 at 12:30   and multiple logins detected. Marked as Fraud.,4000101948728483 | T100093 | 39199 | 13 | 12:30 | 0.14 | 0.94 | 125 | 3 | 0 | 1 | 1 | 0
4000894370590668,T100094,8671,10,12:30,0.35,0.06,871,4,0,0,3,1,Fraud,Transaction of ₹8671 from card 4000894370590668 at 12:30  with unusual spending . Marked as Fraud.,4000894370590668 | T100094 | 8671 | 10 | 12:30 | 0.35 | 0.06 | 871 | 4 | 0 | 0 | 3 | 1
4000894035742189,T100095,38144,18,20:15,0.45,0.82,280,0,0,1,3,0,Fraud,Transaction of ₹38144 from card 4000894035742189 at 20:15   and multiple logins detected. Marked as Fraud.,4000894035742189 | T100095 | 38144 | 18 | 20:15 | 0.45 | 0.82 | 280 | 0 | 0 | 1 | 3 | 0
4000939668623711,T100096,51314,8,23:50,0.75,0.29,917,2,0,0,5,1,Fraud,Transaction of ₹51314 from card 4000939668623711 at 23:50  with unusual spending . Marked as Fraud.,4000939668623711 | T100096 | 51314 | 8 | 23:50 | 0.75 | 0.29 | 917 | 2 | 0 | 0 | 5 | 1
4000654818085172,T100097,61328,8,20:15,0.65,0.44,1930,0,0,0,3,0,Fraud,Transaction of ₹61328 from card 4000654818085172 at 20:15   . Marked as Fraud.,4000654818085172 | T100097 | 61328 | 8 | 20:15 | 0.65 | 0.44 | 1930 | 0 | 0 | 0 | 3 | 0
4000219883823727,T100098,49084,7,00:30,0.62,0.02,622,2,0,0,13,0,Not Fraud,Transaction of ₹49084 from card 4000219883823727 at 00:30   . Marked as Not Fraud.,4000219883823727 | T100098 | 49084 | 7 | 00:30 | 0.62 | 0.02 | 622 | 2 | 0 | 0 | 13 | 0
4000790933616150,T100099,40874,8,12:30,0.35,0.3,846,4,0,0,9,0,Not Fraud,Transaction of ₹40874 from card 4000790933616150 at 12:30   . Marked as Not Fraud.,4000790933616150 | T100099 | 40874 | 8 | 12:30 | 0.35 | 0.3 | 846 | 4 | 0 | 0 | 9 | 0
4000656795048359,T100100,2668,14,16:00,0.84,0.5,1893,2,0,0,1,0,Not Fraud,Transaction of ₹2668 from card 4000656795048359 at 16:00   . Marked as Not Fraud.,4000656795048359 | T100100 | 2668 | 14 | 16:00 | 0.84 | 0.5 | 1893 | 2 | 0 | 0 | 1 | 0
4000317363871943,T100101,62692,19,02:15,0.47,0.06,1682,3,0,0,4,0,Fraud,Transaction of ₹62692 from card 4000317363871943 at 02:15   . Marked as Fraud.,4000317363871943 | T100101 | 62692 | 19 | 02:15 | 0.47 | 0.06 | 1682 | 3 | 0 | 0 | 4 | 0
4000508678332797,T100102,67663,6,23:50,0.98,0.49,1752,2,0,0,13,0,Fraud,Transaction of ₹67663 from card 4000508678332797 at 23:50   . Marked as Fraud.,4000508678332797 | T100102 | 67663 | 6 | 23:50 | 0.98 | 0.49 | 1752 | 2 | 0 | 0 | 13 | 0
4000279368618081,T100103,2795,1,08:45,0.63,0.93,1934,3,0,0,13,0,Fraud,Transaction of ₹2795 from card 4000279368618081 at 08:45   . Marked as Fraud.,4000279368618081 | T100103 | 2795 | 1 | 08:45 | 0.63 | 0.93 | 1934 | 3 | 0 | 0 | 13 | 0
4000757132452561,T100104,48290,15,16:00,0.13,0.11,674,4,0,0,10,1,Fraud,Transaction of ₹48290 from card 4000757132452561 at 16:00  with unusual spending . Marked as Fraud.,4000757132452561 | T100104 | 48290 | 15 | 16:00 | 0.13 | 0.11 | 674 | 4 | 0 | 0 | 10 | 1
4000638263151675,T100105,5358,1,23:50,0.68,0.76,1152,4,1,0,10,0,Fraud,Transaction of ₹5358 from card 4000638263151675 at 23:50 from high-risk country  . Marked as Fraud.,4000638263151675 | T100105 | 5358 | 1 | 23:50 | 0.68 | 0.76 | 1152 | 4 | 1 | 0 | 10 | 0
4000220342736258,T100106,87638,17,20:15,0.33,0.41,314,0,0,1,4,1,Fraud,Transaction of ₹87638 from card 4000220342736258 at 20:15  with unusual spending and multiple logins detected. Marked as Fraud.,4000220342736258 | T100106 | 87638 | 17 | 20:15 | 0.33 | 0.41 | 314 | 0 | 0 | 1 | 4 | 1
4000499127439409,T100107,39604,1,20:15,0.69,0.66,332,3,0,0,1,0,Not Fraud,Transaction of ₹39604 from card 4000499127439409 at 20:15   . Marked as Not Fraud.,4000499127439409 | T100107 | 39604 | 1 | 20:15 | 0.69 | 0.66 | 332 | 3 | 0 | 0 | 1 | 0
4000988335239225,T100108,33259,15,16:00,0.07,0.26,1174,3,0,0,14,0,Not Fraud,Transaction of ₹33259 from card 4000988335239225 at 16:00   . Marked as Not Fraud.,4000988335239225 | T100108 | 33259 | 15 | 16:00 | 0.07 | 0.26 | 1174 | 3 | 0 | 0 | 14 | 0
4000363313768191,T100109,14086,2,20:15,0.17,0.16,1478,1,1,0,2,0,Fraud,Transaction of ₹14086 from card 4000363313768191 at 20:15 from high-risk country  . Marked as Fraud.,4000363313768191 | T100109 | 14086 | 2 | 20:15 | 0.17 | 0.16 | 1478 | 1 | 1 | 0 | 2 | 0
4000362241791770,T100110,61958,14,12:30,0.86,0.16,36,1,0,0,11,0,Fraud,Transaction of ₹61958 from card 4000362241791770 at 12:30   . Marked as Fraud.,4000362241791770 | T100110 | 61958 | 14 | 12:30 | 0.86 | 0.16 | 36 | 1 | 0 | 0 | 11 | 0
4000726541280440,T100111,12766,8,00:30,0.23,0.07,1709,1,0,0,1,0,Not Fraud,Transaction of ₹12766 from card 4000726541280440 at 00:30   . Marked as Not Fraud.,4000726541280440 | T100111 | 12766 | 8 | 00:30 | 0.23 | 0.07 | 1709 | 1 | 0 | 0 | 1 | 0
4000189966462838,T100112,38760,8,02:15,0.84,0.19,1444,2,0,0,6,0,Not Fraud,Transaction of ₹38760 from card 4000189966462838 at 02:15   . Marked as Not Fraud.,4000189966462838 | T100112 | 38760 | 8 | 02:15 | 0.84 | 0.19 | 1444 | 2 | 0 | 0 | 6 | 0
4000903526763113,T100113,3661,19,00:30,0.28,0.66,1046,1,0,0,3,0,Not Fraud,Transaction of ₹3661 from card 4000903526763113 at 00:30   . Marked as Not Fraud.,4000903526763113 | T100113 | 3661 | 19 | 00:30 | 0.28 | 0.66 | 1046 | 1 | 0 | 0 | 3 | 0
4000995440510689,T100114,26954,7,23:50,0.64,0.88,206,3,0,1,7,0,Fraud,Transaction of ₹26954 from card 4000995440510689 at 23:50   and multiple logins detected. Marked as Fraud.,4000995440510689 | T100114 | 26954 | 7 | 23:50 | 0.64 | 0.88 | 206 | 3 | 0 | 1 | 7 | 0
4000687382313669,T100115,64605,19,02:15,0.69,0.81,639,2,0,0,5,0,Fraud,Transaction of ₹64605 from card 4000687382313669 at 02:15   . Marked as Fraud.,4000687382313669 | T100115 | 64605 | 19 | 02:15 | 0.69 | 0.81 | 639 | 2 | 0 | 0 | 5 | 0
4000240728187316,T100116,52351,6,02:15,0.51,0.69,848,4,0,0,9,1,Fraud,Transaction of ₹52351 from card 4000240728187316 at 02:15  with unusual spending . Marked as Fraud.,4000240728187316 | T100116 | 52351 | 6 | 02:15 | 0.51 | 0.69 | 848 | 4 | 0 | 0 | 9 | 1
4000822105942877,T100117,22762,6,00:30,0.31,0.11,1981,0,0,0,7,0,Not Fraud,Transaction of ₹22762 from card 4000822105942877 at 00:30   . Marked as Not Fraud.,4000822105942877 | T100117 | 22762 | 6 | 00:30 | 0.31 | 0.11 | 1981 | 0 | 0 | 0 | 7 | 0
4000282750014896,T100118,8492,3,16:00,0.21,0.29,1380,1,0,0,4,0,Not Fraud,Transaction of ₹8492 from card 4000282750014896 at 16:00   . Marked as Not Fraud.,4000282750014896 | T100118 | 8492 | 3 | 16:00 | 0.21 | 0.29 | 1380 | 1 | 0 | 0 | 4 | 0
4000680958994499,T100119,30635,7,02:15,0.03,0.31,440,4,0,0,5,0,Not Fraud,Transaction of ₹30635 from card 4000680958994499 at 02:15   . Marked as Not Fraud.,4000680958994499 | T100119 | 30635 | 7 | 02:15 | 0.03 | 0.31 | 440 | 4 | 0 | 0 | 5 | 0
4000769467002266,T100120,78703,19,00:30,0.3,0.25,729,3,0,0,5,0,Fraud,Transaction of ₹78703 from card 4000769467002266 at 00:30   . Marked as Fraud.,4000769467002266 | T100120 | 78703 | 19 | 00:30 | 0.3 | 0.25 | 729 | 3 | 0 | 0 | 5 | 0
4000931244947195,T100121,52356,8,02:15,0.65,0.52,1120,0,0,0,11,0,Fraud,Transaction of ₹52356 from card 4000931244947195 at 02:15   . Marked as Fraud.,4000931244947195 | T100121 | 52356 | 8 | 02:15 | 0.65 | 0.52 | 1120 | 0 | 0 | 0 | 11 | 0
4000859049274154,T100122,89235,10,08:45,0.94,0.54,1953,4,0,0,5,0,Fraud,Transaction of ₹89235 from card 4000859049274154 at 08:45   . Marked as Fraud.,4000859049274154 | T100122 | 89235 | 10 | 08:45 | 0.94 | 0.54 | 1953 | 4 | 0 | 0 | 5 | 0
4000882547985119,T100123,35322,15,16:00,0.87,0.36,941,0,0,0,10,0,Fraud,Transaction of ₹35322 from card 4000882547985119 at 16:00   . Marked as Fraud.,4000882547985119 | T100123 | 35322 | 15 | 16:00 | 0.87 | 0.36 | 941 | 0 | 0 | 0 | 10 | 0
4000539425475482,T100124,77473,15,12:30,0.77,0.35,164,1,0,0,9,0,Fraud,Transaction of ₹77473 from card 4000539425475482 at 12:30   . Marked as Fraud.,4000539425475482 | T100124 | 77473 | 15 | 12:30 | 0.77 | 0.35 | 164 | 1 | 0 | 0 | 9 | 0
4000838713541566,T100125,79675,1,02:15,0.79,0.83,148,3,0,0,10,0,Fraud,Transaction of ₹79675 from card 4000838713541566 at 02:15   . Marked as Fraud.,4000838713541566 | T100125 | 79675 | 1 | 02:15 | 0.79 | 0.83 | 148 | 3 | 0 | 0 | 10 | 0
4000510813098126,T100126,96454,7,08:45,0.66,0.79,1554,0,0,0,3,0,Fraud,Transaction of ₹96454 from card 4000510813098126 at 08:45   . Marked as Fraud.,4000510813098126 | T100126 | 96454 | 7 | 08:45 | 0.66 | 0.79 | 1554 | 0 | 0 | 0 | 3 | 0
4000596144210356,T100127,84751,4,12:30,0.26,0.31,294,4,0,1,6,0,Fraud,Transaction of ₹84751 from card 4000596144210356 at 12:30   and multiple logins detected. Marked as Fraud.,4000596144210356 | T100127 | 84751 | 4 | 12:30 | 0.26 | 0.31 | 294 | 4 | 0 | 1 | 6 | 0
4000371102648727,T100128,63435,6,12:30,0.91,0.91,195,1,0,1,8,1,Fraud,Transaction of ₹63435 from card 4000371102648727 at 12:30  with unusual spending and multiple logins detected. Marked as Fraud.,4000371102648727 | T100128 | 63435 | 6 | 12:30 | 0.91 | 0.91 | 195 | 1 | 0 | 1 | 8 | 1
4000169684544463,T100129,11065,1,23:50,0.67,0.95,663,1,0,0,11,0,Fraud,Transaction of ₹11065 from card 4000169684544463 at 23:50   . Marked as Fraud.,4000169684544463 | T100129 | 11065 | 1 | 23:50 | 0.67 | 0.95 | 663 | 1 | 0 | 0 | 11 | 0
4000122926902939,T100130,24638,5,02:15,0.56,0.33,480,4,0,0,9,0,Not Fraud,Transaction of ₹24638 from card 4000122926902939 at 02:15   . Marked as Not Fraud.,4000122926902939 | T100130 | 24638 | 5 | 02:15 | 0.56 | 0.33 | 480 | 4 | 0 | 0 | 9 | 0
4000708117155426,T100131,70692,1,00:30,0.11,0.35,1901,4,1,0,13,1,Fraud,Transaction of ₹70692 from card 4000708117155426 at 00:30 from high-risk country with unusual spending . Marked as Fraud.,4000708117155426 | T100131 | 70692 | 1 | 00:30 | 0.11 | 0.35 | 1901 | 4 | 1 | 0 | 13 | 1
4000745233429651,T100132,98118,4,02:15,0.45,0.51,123,0,0,0,7,1,Fraud,Transaction of ₹98118 from card 4000745233429651 at 02:15  with unusual spending . Marked as Fraud.,4000745233429651 | T100132 | 98118 | 4 | 02:15 | 0.45 | 0.51 | 123 | 0 | 0 | 0 | 7 | 1
4000105240793782,T100133,8210,2,08:45,0.46,0.94,1424,2,0,0,12,0,Fraud,Transaction of ₹8210 from card 4000105240793782 at 08:45   . Marked as Fraud.,4000105240793782 | T100133 | 8210 | 2 | 08:45 | 0.46 | 0.94 | 1424 | 2 | 0 | 0 | 12 | 0
4000877693993558,T100134,79409,10,12:30,0.86,0.88,699,1,0,0,3,0,Fraud,Transaction of ₹79409 from card 4000877693993558 at 12:30   . Marked as Fraud.,4000877693993558 | T100134 | 79409 | 10 | 12:30 | 0.86 | 0.88 | 699 | 1 | 0 | 0 | 3 | 0
4000167135076022,T100135,27366,5,02:15,0.55,0.1,965,0,0,0,1,1,Fraud,Transaction of ₹27366 from card 4000167135076022 at 02:15  with unusual spending . Marked as Fraud.,4000167135076022 | T100135 | 27366 | 5 | 02:15 | 0.55 | 0.1 | 965 | 0 | 0 | 0 | 1 | 1
4000173997741524,T100136,53092,10,00:30,0.38,0.39,1476,4,0,0,4,0,Fraud,Transaction of ₹53092 from card 4000173997741524 at 00:30   . Marked as Fraud.,4000173997741524 | T100136 | 53092 | 10 | 00:30 | 0.38 | 0.39 | 1476 | 4 | 0 | 0 | 4 | 0
4000138248487718,T100137,83048,1,23:50,0.98,0.55,661,0,0,0,13,1,Fraud,Transaction of ₹83048 from card 4000138248487718 at 23:50  with unusual spending . Marked as Fraud.,4000138248487718 | T100137 | 83048 | 1 | 23:50 | 0.98 | 0.55 | 661 | 0 | 0 | 0 | 13 | 1
4000464469358785,T100138,98906,6,02:15,0.11,0.5,1128,4,0,1,6,0,Fraud,Transaction of ₹98906 from card 4000464469358785 at 02:15   and multiple logins detected. Marked as Fraud.,4000464469358785 | T100138 | 98906 | 6 | 02:15 | 0.11 | 0.5 | 1128 | 4 | 0 | 1 | 6 | 0
4000662945045779,T100139,7010,13,16:00,0.42,0.19,1779,3,0,0,3,0,Not Fraud,Transaction of ₹7010 from card 4000662945045779 at 16:00   . Marked as Not Fraud.,4000662945045779 | T100139 | 7010 | 13 | 16:00 | 0.42 | 0.19 | 1779 | 3 | 0 | 0 | 3 | 0
4000405964900141,T100140,91082,15,23:50,0.04,0.86,1486,4,0,0,14,0,Fraud,Transaction of ₹91082 from card 4000405964900141 at 23:50   . Marked as Fraud.,4000405964900141 | T100140 | 91082 | 15 | 23:50 | 0.04 | 0.86 | 1486 | 4 | 0 | 0 | 14 | 0
4000635449182375,T100141,306,4,00:30,0.74,0.68,1767,4,0,0,1,0,Not Fraud,Transaction of ₹306 from card 4000635449182375 at 00:30   . Marked as Not Fraud.,4000635449182375 | T100141 | 306 | 4 | 00:30 | 0.74 | 0.68 | 1767 | 4 | 0 | 0 | 1 | 0
4000693625626938,T100142,87154,13,08:45,0.92,0.84,1742,4,0,0,6,1,Fraud,Transaction of ₹87154 from card 4000693625626938 at 08:45  with unusual spending . Marked as Fraud.,4000693625626938 | T100142 | 87154 | 13 | 08:45 | 0.92 | 0.84 | 1742 | 4 | 0 | 0 | 6 | 1
4000895137224815,T100143,87997,15,12:30,0.28,0.86,710,2,0,0,14,1,Fraud,Transaction of ₹87997 from card 4000895137224815 at 12:30  with unusual spending . Marked as Fraud.,4000895137224815 | T100143 | 87997 | 15 | 12:30 | 0.28 | 0.86 | 710 | 2 | 0 | 0 | 14 | 1
4000733812803930,T100144,23519,8,02:15,0.86,0.75,396,4,0,0,1,0,Fraud,Transaction of ₹23519 from card 4000733812803930 at 02:15   . Marked as Fraud.,4000733812803930 | T100144 | 23519 | 8 | 02:15 | 0.86 | 0.75 | 396 | 4 | 0 | 0 | 1 | 0
4000368318078969,T100145,50736,5,00:30,0.29,0.44,912,1,0,1,9,0,Fraud,Transaction of ₹50736 from card 4000368318078969 at 00:30   and multiple logins detected. Marked as Fraud.,4000368318078969 | T100145 | 50736 | 5 | 00:30 | 0.29 | 0.44 | 912 | 1 | 0 | 1 | 9 | 0
4000623060957599,T100146,50115,15,23:50,0.91,0.61,1361,1,0,0,11,1,Fraud,Transaction of ₹50115 from card 4000623060957599 at 23:50  with unusual spending . Marked as Fraud.,4000623060957599 | T100146 | 50115 | 15 | 23:50 | 0.91 | 0.61 | 1361 | 1 | 0 | 0 | 11 | 1
4000550144771997,T100147,54368,4,16:00,0.75,0.16,1005,0,0,0,14,0,Fraud,Transaction of ₹54368 from card 4000550144771997 at 16:00   . Marked as Fraud.,4000550144771997 | T100147 | 54368 | 4 | 16:00 | 0.75 | 0.16 | 1005 | 0 | 0 | 0 | 14 | 0
4000203897019487,T100148,88039,12,00:30,0.8,0.67,1623,2,0,0,12,0,Fraud,Transaction of ₹88039 from card 4000203897019487 at 00:30   . Marked as Fraud.,4000203897019487 | T100148 | 88039 | 12 | 00:30 | 0.8 | 0.67 | 1623 | 2 | 0 | 0 | 12 | 0
4000821970820395,T100149,18241,13,20:15,0.02,0.18,1166,0,0,0,1,0,Not Fraud,Transaction of ₹18241 from card 4000821970820395 at 20:15   . Marked as Not Fraud.,4000821970820395 | T100149 | 18241 | 13 | 20:15 | 0.02 | 0.18 | 1166 | 0 | 0 | 0 | 1 | 0
4000488398407379,T100150,80456,2,16:00,0.96,0.69,317,1,0,0,13,0,Fraud,Transaction of ₹80456 from card 4000488398407379 at 16:00   . Marked as Fraud.,4000488398407379 | T100150 | 80456 | 2 | 16:00 | 0.96 | 0.69 | 317 | 1 | 0 | 0 | 13 | 0
4000552790822417,T100151,72010,19,23:50,0.73,0.23,1735,1,0,1,6,1,Fraud,Transaction of ₹72010 from card 4000552790822417 at 23:50  with unusual spending and multiple logins detected. Marked as Fraud.,4000552790822417 | T100151 | 72010 | 19 | 23:50 | 0.73 | 0.23 | 1735 | 1 | 0 | 1 | 6 | 1
4000158965931802,T100152,56144,19,08:45,0.3,0.12,1582,3,0,1,1,0,Fraud,Transaction of ₹56144 from card 4000158965931802 at 08:45   and multiple logins detected. Marked as Fraud.,4000158965931802 | T100152 | 56144 | 19 | 08:45 | 0.3 | 0.12 | 1582 | 3 | 0 | 1 | 1 | 0
4000820151617123,T100153,67314,4,12:30,0.83,0.17,1824,4,0,0,12,0,Fraud,Transaction of ₹67314 from card 4000820151617123 at 12:30   . Marked as Fraud.,4000820151617123 | T100153 | 67314 | 4 | 12:30 | 0.83 | 0.17 | 1824 | 4 | 0 | 0 | 12 | 0
4000812896561232,T100154,33927,4,23:50,0.28,0.0,1551,1,0,0,7,1,Fraud,Transaction of ₹33927 from card 4000812896561232 at 23:50  with unusual spending . Marked as Fraud.,4000812896561232 | T100154 | 33927 | 4 | 23:50 | 0.28 | 0.0 | 1551 | 1 | 0 | 0 | 7 | 1
4000164847210990,T100155,55920,11,08:45,0.87,0.72,1580,0,0,0,3,0,Fraud,Transaction of ₹55920 from card 4000164847210990 at 08:45   . Marked as Fraud.,4000164847210990 | T100155 | 55920 | 11 | 08:45 | 0.87 | 0.72 | 1580 | 0 | 0 | 0 | 3 | 0
4000900593162298,T100156,62723,5,02:15,0.11,0.73,1425,0,0,0,6,0,Fraud,Transaction of ₹62723 from card 4000900593162298 at 02:15   . Marked as Fraud.,4000900593162298 | T100156 | 62723 | 5 | 02:15 | 0.11 | 0.73 | 1425 | 0 | 0 | 0 | 6 | 0
4000977630621959,T100157,81834,11,00:30,0.7,0.51,681,4,0,1,7,0,Fraud,Transaction of ₹81834 from card 4000977630621959 at 00:30   and multiple logins detected. Marked as Fraud.,4000977630621959 | T100157 | 81834 | 11 | 00:30 | 0.7 | 0.51 | 681 | 4 | 0 | 1 | 7 | 0
4000219664972382,T100158,75550,10,20:15,0.54,0.16,1334,4,0,0,1,0,Fraud,Transaction of ₹75550 from card 4000219664972382 at 20:15   . Marked as Fraud.,4000219664972382 | T100158 | 75550 | 10 | 20:15 | 0.54 | 0.16 | 1334 | 4 | 0 | 0 | 1 | 0
4000311521368324,T100159,93526,8,16:00,0.1,0.08,495,3,0,0,1,0,Fraud,Transaction of ₹93526 from card 4000311521368324 at 16:00   . Marked as Fraud.,4000311521368324 | T100159 | 93526 | 8 | 16:00 | 0.1 | 0.08 | 495 | 3 | 0 | 0 | 1 | 0
4000689227460591,T100160,22399,6,16:00,0.24,0.02,556,2,0,0,13,0,Not Fraud,Transaction of ₹22399 from card 4000689227460591 at 16:00   . Marked as Not Fraud.,4000689227460591 | T100160 | 22399 | 6 | 16:00 | 0.24 | 0.02 | 556 | 2 | 0 | 0 | 13 | 0
4000252250635901,T100161,43685,6,00:30,0.01,0.17,610,0,0,0,5,0,Not Fraud,Transaction of ₹43685 from card 4000252250635901 at 00:30   . Marked as Not Fraud.,4000252250635901 | T100161 | 43685 | 6 | 00:30 | 0.01 | 0.17 | 610 | 0 | 0 | 0 | 5 | 0
4000299380463457,T100162,64144,8,20:15,0.47,0.89,1797,4,0,1,6,0,Fraud,Transaction of ₹64144 from card 4000299380463457 at 20:15   and multiple logins detected. Marked as Fraud.,4000299380463457 | T100162 | 64144 | 8 | 20:15 | 0.47 | 0.89 | 1797 | 4 | 0 | 1 | 6 | 0
4000608002483225,T100163,42657,15,00:30,0.3,0.24,109,0,0,0,9,0,Not Fraud,Transaction of ₹42657 from card 4000608002483225 at 00:30   . Marked as Not Fraud.,4000608002483225 | T100163 | 42657 | 15 | 00:30 | 0.3 | 0.24 | 109 | 0 | 0 | 0 | 9 | 0
4000185569774204,T100164,49180,14,02:15,0.6,0.35,1819,4,0,0,14,0,Not Fraud,Transaction of ₹49180 from card 4000185569774204 at 02:15   . Marked as Not Fraud.,4000185569774204 | T100164 | 49180 | 14 | 02:15 | 0.6 | 0.35 | 1819 | 4 | 0 | 0 | 14 | 0
4000986666495028,T100165,2793,11,08:45,0.3,0.11,372,1,0,0,1,0,Not Fraud,Transaction of ₹2793 from card 4000986666495028 at 08:45   . Marked as Not Fraud.,4000986666495028 | T100165 | 2793 | 11 | 08:45 | 0.3 | 0.11 | 372 | 1 | 0 | 0 | 1 | 0
4000209737811619,T100166,95103,12,23:50,0.3,0.22,855,0,0,0,13,0,Fraud,Transaction of ₹95103 from card 4000209737811619 at 23:50   . Marked as Fraud.,4000209737811619 | T100166 | 95103 | 12 | 23:50 | 0.3 | 0.22 | 855 | 0 | 0 | 0 | 13 | 0
4000813181846360,T100167,95359,13,16:00,0.74,0.52,616,1,0,0,4,0,Fraud,Transaction of ₹95359 from card 4000813181846360 at 16:00   . Marked as Fraud.,4000813181846360 | T100167 | 95359 | 13 | 16:00 | 0.74 | 0.52 | 616 | 1 | 0 | 0 | 4 | 0
4000696997372373,T100168,69263,8,02:15,0.05,0.61,768,0,0,0,10,0,Fraud,Transaction of ₹69263 from card 4000696997372373 at 02:15   . Marked as Fraud.,4000696997372373 | T100168 | 69263 | 8 | 02:15 | 0.05 | 0.61 | 768 | 0 | 0 | 0 | 10 | 0
4000116475613040,T100169,26039,18,08:45,0.9,0.25,1915,2,0,0,8,1,Fraud,Transaction of ₹26039 from card 4000116475613040 at 08:45  with unusual spending . Marked as Fraud.,4000116475613040 | T100169 | 26039 | 18 | 08:45 | 0.9 | 0.25 | 1915 | 2 | 0 | 0 | 8 | 1
4000202946055043,T100170,49025,1,02:15,0.85,0.06,206,3,0,0,10,1,Fraud,Transaction of ₹49025 from card 4000202946055043 at 02:15  with unusual spending . Marked as Fraud.,4000202946055043 | T100170 | 49025 | 1 | 02:15 | 0.85 | 0.06 | 206 | 3 | 0 | 0 | 10 | 1
4000928612436713,T100171,43041,15,20:15,0.67,0.39,847,1,0,0,9,0,Not Fraud,Transaction of ₹43041 from card 4000928612436713 at 20:15   . Marked as Not Fraud.,4000928612436713 | T100171 | 43041 | 15 | 20:15 | 0.67 | 0.39 | 847 | 1 | 0 | 0 | 9 | 0
4000361343158181,T100172,21934,8,16:00,0.59,0.23,43,4,1,0,13,1,Fraud,Transaction of ₹21934 from card 4000361343158181 at 16:00 from high-risk country with unusual spending . Marked as Fraud.,4000361343158181 | T100172 | 21934 | 8 | 16:00 | 0.59 | 0.23 | 43 | 4 | 1 | 0 | 13 | 1
4000547390899554,T100173,18147,11,23:50,0.89,0.22,865,2,0,0,3,0,Fraud,Transaction of ₹18147 from card 4000547390899554 at 23:50   . Marked as Fraud.,4000547390899554 | T100173 | 18147 | 11 | 23:50 | 0.89 | 0.22 | 865 | 2 | 0 | 0 | 3 | 0
4000630366790167,T100174,26205,12,00:30,0.19,0.96,1269,0,0,0,11,1,Fraud,Transaction of ₹26205 from card 4000630366790167 at 00:30  with unusual spending . Marked as Fraud.,4000630366790167 | T100174 | 26205 | 12 | 00:30 | 0.19 | 0.96 | 1269 | 0 | 0 | 0 | 11 | 1
4000280640463568,T100175,75866,12,00:30,0.08,0.62,1311,1,0,0,2,0,Fraud,Transaction of ₹75866 from card 4000280640463568 at 00:30   . Marked as Fraud.,4000280640463568 | T100175 | 75866 | 12 | 00:30 | 0.08 | 0.62 | 1311 | 1 | 0 | 0 | 2 | 0
4000101627677155,T100176,15807,4,08:45,0.24,0.56,1379,0,0,0,4,0,Not Fraud,Transaction of ₹15807 from card 4000101627677155 at 08:45   . Marked as Not Fraud.,4000101627677155 | T100176 | 15807 | 4 | 08:45 | 0.24 | 0.56 | 1379 | 0 | 0 | 0 | 4 | 0
4000529433631560,T100177,22076,16,23:50,0.79,0.42,785,0,0,0,2,0,Not Fraud,Transaction of ₹22076 from card 4000529433631560 at 23:50   . Marked as Not Fraud.,4000529433631560 | T100177 | 22076 | 16 | 23:50 | 0.79 | 0.42 | 785 | 0 | 0 | 0 | 2 | 0
4000962361016774,T100178,44362,4,12:30,0.03,0.43,476,0,0,0,1,0,Not Fraud,Transaction of ₹44362 from card 4000962361016774 at 12:30   . Marked as Not Fraud.,4000962361016774 | T100178 | 44362 | 4 | 12:30 | 0.03 | 0.43 | 476 | 0 | 0 | 0 | 1 | 0
